2025/08/15 08:20:04.368, 198.49
2025/08/15 08:20:04.469, 290.94
2025/08/15 08:20:04.570, 244.27
2025/08/15 08:20:04.671, 180.96
2025/08/15 08:20:04.773, 226.97
2025/08/15 08:20:04.874, 279.95
2025/08/15 08:20:04.975, 8.0
2025/08/15 08:20:05.076, 89.1
2025/08/15 08:20:05.177, 117.89
2025/08/15 08:20:05.278, 164.17
2025/08/15 08:20:05.379, 142.81
2025/08/15 08:20:05.480, 231.84
2025/08/15 08:20:05.581, 79.65
2025/08/15 08:20:05.682, 11.21
2025/08/15 08:20:05.783, 19.28
2025/08/15 08:20:05.884, 210.24
2025/08/15 08:20:05.986, 61.1
2025/08/15 08:20:06.087, 68.15
2025/08/15 08:20:06.188, 233.43
2025/08/15 08:20:06.289, 224.66
2025/08/15 08:20:06.390, 296.33
2025/08/15 08:20:06.491, 251.98
2025/08/15 08:20:06.593, 21.28
2025/08/15 08:20:06.695, 12.41
2025/08/15 08:20:06.797, 269.79
2025/08/15 08:20:06.899, 131.04
2025/08/15 08:20:07.000, 294.11
2025/08/15 08:20:07.101, 254.88
2025/08/15 08:20:07.202, 358.55
2025/08/15 08:20:07.303, 69.81
2025/08/15 08:20:07.405, 272.76
2025/08/15 08:20:07.506, 229.18
2025/08/15 08:20:07.608, 229.01
2025/08/15 08:20:07.710, 88.03
2025/08/15 08:20:07.812, 3.53
2025/08/15 08:20:07.914, 205.03
2025/08/15 08:20:08.016, 61.51
2025/08/15 08:20:08.118, 115.16
2025/08/15 08:20:08.220, 352.6
2025/08/15 08:20:08.322, 285.76
2025/08/15 08:20:08.424, 185.3
2025/08/15 08:20:08.526, 326.78
2025/08/15 08:20:08.628, 233.5
2025/08/15 08:20:08.730, 357.59
2025/08/15 08:20:08.832, 216.21
2025/08/15 08:20:08.934, 148.41
2025/08/15 08:20:09.036, 185.24
2025/08/15 08:20:09.138, 116.03
2025/08/15 08:20:09.240, 157.51
2025/08/15 08:20:09.342, 64.56
2025/08/15 08:20:09.444, 282.76
2025/08/15 08:20:09.546, 154.12
2025/08/15 08:20:09.648, 306.73
2025/08/15 08:20:09.750, 197.65
2025/08/15 08:20:09.852, 211.89
2025/08/15 08:20:09.954, 7.3
2025/08/15 08:20:10.056, 78.77
2025/08/15 08:20:10.158, 302.69
2025/08/15 08:20:10.261, 59.29
2025/08/15 08:20:10.363, 285.97
2025/08/15 08:20:10.465, 1.42
2025/08/15 08:20:10.566, 316.76
2025/08/15 08:20:10.669, 174.09
2025/08/15 08:20:10.771, 357.86
2025/08/15 08:20:10.873, 189.2
2025/08/15 08:20:10.975, 17.59
2025/08/15 08:20:11.077, 329.66
2025/08/15 08:20:11.179, 253.07
2025/08/15 08:20:11.283, 46.45
2025/08/15 08:20:11.384, 334.21
2025/08/15 08:20:11.486, 119.27
2025/08/15 08:20:11.588, 311.32
2025/08/15 08:20:11.690, 133.66
2025/08/15 08:20:11.792, 249.1
2025/08/15 08:20:11.895, 193.31
2025/08/15 08:20:11.997, 10.97
